Gender,Count,Attribute_1,Attribute_2,Attribute_3,Buckets,Prompt_Preview
male,233,Sideburns,Gray_Hair,Smiling,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with sideburns, gray hair, and a smile."
male,233,Wavy_Hair,Oval_Face,Wearing_Necktie,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with wavy hair, an oval face, and wearing a necktie."
male,233,Wavy_Hair,Attractive,Pale_Skin,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with wavy hair, an attractive look, and pale skin."
male,233,Bald,Bushy_Eyebrows,Bags_Under_Eyes,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a male, with a bald head, bushy eyebrows, and bags under the eyes."
male,233,Bald,Pointy_Nose,Bags_Under_Eyes,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with a bald head, a pointy nose, and bags under the eyes."
male,233,Chubby,Pointy_Nose,Mouth_Slightly_Open,"['face_shape', 'nose', 'other']","A realistic portrait of a male, with chubby cheeks, a pointy nose, and slightly parted lips."
male,233,Pointy_Nose,Wearing_Necktie,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, wearing a necktie, and narrow eyes."
female,233,Chubby,Mouth_Slightly_Open,Narrow_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a female, with chubby cheeks, slightly parted lips, and narrow eyes."
male,234,Sideburns,Bald,Mouth_Slightly_Open,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with sideburns, a bald head, and slightly parted lips."
female,234,Receding_Hairline,Brown_Hair,Pointy_Nose,"['hair_structure', 'hair_color', 'nose']","A realistic portrait of a female, with a receding hairline, brown hair, and a pointy nose."
male,235,Straight_Hair,Big_Nose,Pale_Skin,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with straight hair, a prominent nose, and pale skin."
male,235,Wavy_Hair,Gray_Hair,Smiling,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a male, with wavy hair, gray hair, and a smile."
female,235,Wearing_Necklace,Chubby,Big_Lips,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing a necklace, chubby cheeks, and full lips."
female,235,Wavy_Hair,Attractive,Eyeglasses,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with wavy hair, an attractive look, and wearing eyeglasses."
female,235,Brown_Hair,Bushy_Eyebrows,Rosy_Cheeks,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a female, with brown hair, bushy eyebrows, and rosy cheeks."
male,236,5_o_Clock_Shadow,Wavy_Hair,Eyeglasses,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a five o'clock shadow, wavy hair, and wearing eyeglasses."
male,236,5_o_Clock_Shadow,Bald,High_Cheekbones,"['facial_hair', 'hair_structure', 'face_shape']","A realistic portrait of a male, with a five o'clock shadow, a bald head, and high cheekbones."
male,236,5_o_Clock_Shadow,Chubby,Eyeglasses,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, chubby cheeks, and wearing eyeglasses."
male,236,Straight_Hair,Blond_Hair,Mouth_Slightly_Open,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a male, with straight hair, blond hair, and slightly parted lips."
male,236,Brown_Hair,Pointy_Nose,Narrow_Eyes,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with brown hair, a pointy nose, and narrow eyes."
male,237,Gray_Hair,Pointy_Nose,Eyeglasses,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with gray hair, a pointy nose, and wearing eyeglasses."
male,237,High_Cheekbones,Smiling,Pale_Skin,"['face_shape', 'other', 'other']","A realistic portrait of a male, with high cheekbones, a smile, and pale skin."
female,237,Black_Hair,Double_Chin,Mouth_Slightly_Open,"['hair_color', 'face_shape', 'other']","A realistic portrait of a female, with black hair, a double chin, and slightly parted lips."
female,237,Gray_Hair,High_Cheekbones,Pointy_Nose,"['hair_color', 'face_shape', 'nose']","A realistic portrait of a female, with gray hair, high cheekbones, and a pointy nose."
female,237,Double_Chin,Mouth_Slightly_Open,Narrow_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a female, with a double chin, slightly parted lips, and narrow eyes."
male,238,5_o_Clock_Shadow,Receding_Hairline,Double_Chin,"['facial_hair', 'hair_structure', 'face_shape']","A realistic portrait of a male, with a five o'clock shadow, a receding hairline, and a double chin."
male,238,Bangs,Pointy_Nose,Big_Lips,"['hair_structure', 'nose', 'other']","A realistic portrait of a male, with bangs, a pointy nose, and full lips."
male,238,Brown_Hair,Mouth_Slightly_Open,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a male, with brown hair, slightly parted lips, and wearing eyeglasses."
male,238,Oval_Face,Big_Lips,Eyeglasses,"['face_shape', 'other', 'other']","A realistic portrait of a male, with an oval face, full lips, and wearing eyeglasses."
male,238,Arched_Eyebrows,Big_Lips,Narrow_Eyes,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with arched eyebrows, full lips, and narrow eyes."
female,238,Wearing_Lipstick,Black_Hair,Double_Chin,"['makeup_style', 'hair_color', 'face_shape']","A realistic portrait of a female, with wearing lipstick, black hair, and a double chin."
male,239,Goatee,Attractive,Narrow_Eyes,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with a goatee, an attractive look, and narrow eyes."
male,239,Straight_Hair,Arched_Eyebrows,Pointy_Nose,"['hair_structure', 'eyebrows', 'nose']","A realistic portrait of a male, with straight hair, arched eyebrows, and a pointy nose."
male,239,Receding_Hairline,Oval_Face,Pointy_Nose,"['hair_structure', 'face_shape', 'nose']","A realistic portrait of a male, with a receding hairline, an oval face, and a pointy nose."
female,239,Wearing_Earrings,Gray_Hair,Big_Nose,"['makeup_style', 'hair_color', 'nose']","A realistic portrait of a female, with wearing earrings, gray hair, and a prominent nose."
female,239,Wearing_Necklace,Straight_Hair,Bushy_Eyebrows,"['makeup_style', 'hair_structure', 'eyebrows']","A realistic portrait of a female, with wearing a necklace, straight hair, and bushy eyebrows."
female,239,Bushy_Eyebrows,Big_Nose,Rosy_Cheeks,"['eyebrows', 'nose', 'other']","A realistic portrait of a female, with bushy eyebrows, a prominent nose, and rosy cheeks."
male,240,Mustache,Straight_Hair,Big_Lips,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a mustache, straight hair, and full lips."
male,240,Receding_Hairline,Young,Narrow_Eyes,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with a receding hairline, a youthful appearance, and narrow eyes."
male,240,Double_Chin,Young,Narrow_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a male, with a double chin, a youthful appearance, and narrow eyes."
male,240,Bushy_Eyebrows,Smiling,Eyeglasses,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with bushy eyebrows, a smile, and wearing eyeglasses."
male,240,Bushy_Eyebrows,Big_Lips,Wearing_Hat,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with bushy eyebrows, full lips, and wearing a hat."
male,240,Pointy_Nose,Attractive,Pale_Skin,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, an attractive look, and pale skin."
female,240,Wavy_Hair,Big_Nose,Pale_Skin,"['hair_structure', 'nose', 'other']","A realistic portrait of a female, with wavy hair, a prominent nose, and pale skin."
female,240,Gray_Hair,Pointy_Nose,Mouth_Slightly_Open,"['hair_color', 'nose', 'other']","A realistic portrait of a female, with gray hair, a pointy nose, and slightly parted lips."
female,240,Oval_Face,Bushy_Eyebrows,Narrow_Eyes,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a female, with an oval face, bushy eyebrows, and narrow eyes."
male,241,Bangs,Smiling,Wearing_Necktie,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with bangs, a smile, and wearing a necktie."
male,241,Big_Nose,Wearing_Necktie,Wearing_Hat,"['nose', 'other', 'other']","A realistic portrait of a male, with a prominent nose, wearing a necktie, and wearing a hat."
female,241,Wearing_Necklace,Wavy_Hair,Chubby,"['makeup_style', 'hair_structure', 'face_shape']","A realistic portrait of a female, with wearing a necklace, wavy hair, and chubby cheeks."
male,242,Sideburns,Arched_Eyebrows,Mouth_Slightly_Open,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with sideburns, arched eyebrows, and slightly parted lips."
male,242,Straight_Hair,Bags_Under_Eyes,Pale_Skin,"['hair_structure', 'other', 'other']","A realistic portrait of a male, with straight hair, bags under the eyes, and pale skin."
male,242,Black_Hair,Double_Chin,Narrow_Eyes,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with black hair, a double chin, and narrow eyes."
female,242,Wearing_Lipstick,Oval_Face,Eyeglasses,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing lipstick, an oval face, and wearing eyeglasses."
female,242,Receding_Hairline,Chubby,Smiling,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, chubby cheeks, and a smile."
female,242,Arched_Eyebrows,Mouth_Slightly_Open,Wearing_Hat,"['eyebrows', 'other', 'other']","A realistic portrait of a female, with arched eyebrows, slightly parted lips, and wearing a hat."
male,243,5_o_Clock_Shadow,Wearing_Necktie,Eyeglasses,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with a five o'clock shadow, wearing a necktie, and wearing eyeglasses."
male,243,Sideburns,Straight_Hair,Narrow_Eyes,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with sideburns, straight hair, and narrow eyes."
male,243,Mustache,Pointy_Nose,Big_Lips,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a mustache, a pointy nose, and full lips."
male,243,Black_Hair,Attractive,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a male, with black hair, an attractive look, and wearing eyeglasses."
male,243,Brown_Hair,Arched_Eyebrows,Attractive,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a male, with brown hair, arched eyebrows, and an attractive look."
male,243,Oval_Face,Bushy_Eyebrows,Wearing_Hat,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a male, with an oval face, bushy eyebrows, and wearing a hat."
male,243,Double_Chin,Big_Lips,Wearing_Hat,"['face_shape', 'other', 'other']","A realistic portrait of a male, with a double chin, full lips, and wearing a hat."
female,243,Chubby,Mouth_Slightly_Open,Bags_Under_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a female, with chubby cheeks, slightly parted lips, and bags under the eyes."
female,243,Smiling,Big_Lips,Wearing_Hat,"['other', 'other', 'other']","A realistic portrait of a female, with a smile, full lips, and wearing a hat."
male,244,Mustache,High_Cheekbones,Arched_Eyebrows,"['facial_hair', 'face_shape', 'eyebrows']","A realistic portrait of a male, with a mustache, high cheekbones, and arched eyebrows."
male,244,Bags_Under_Eyes,Narrow_Eyes,Wearing_Hat,"['other', 'other', 'other']","A realistic portrait of a male, with bags under the eyes, narrow eyes, and wearing a hat."
female,244,Straight_Hair,Brown_Hair,Bushy_Eyebrows,"['hair_structure', 'hair_color', 'eyebrows']","A realistic portrait of a female, with straight hair, brown hair, and bushy eyebrows."
female,244,Straight_Hair,Mouth_Slightly_Open,Eyeglasses,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with straight hair, slightly parted lips, and wearing eyeglasses."
female,244,Gray_Hair,Arched_Eyebrows,Smiling,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a female, with gray hair, arched eyebrows, and a smile."
female,244,High_Cheekbones,Narrow_Eyes,Pale_Skin,"['face_shape', 'other', 'other']","A realistic portrait of a female, with high cheekbones, narrow eyes, and pale skin."
male,245,Goatee,Receding_Hairline,Arched_Eyebrows,"['facial_hair', 'hair_structure', 'eyebrows']","A realistic portrait of a male, with a goatee, a receding hairline, and arched eyebrows."
male,245,Sideburns,Wavy_Hair,Narrow_Eyes,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with sideburns, wavy hair, and narrow eyes."
male,245,Blond_Hair,High_Cheekbones,Bags_Under_Eyes,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with blond hair, high cheekbones, and bags under the eyes."
female,245,Wearing_Earrings,Wavy_Hair,Eyeglasses,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing earrings, wavy hair, and wearing eyeglasses."
female,245,Straight_Hair,Bushy_Eyebrows,Big_Nose,"['hair_structure', 'eyebrows', 'nose']","A realistic portrait of a female, with straight hair, bushy eyebrows, and a prominent nose."
male,246,Wavy_Hair,Black_Hair,Chubby,"['hair_structure', 'hair_color', 'face_shape']","A realistic portrait of a male, with wavy hair, black hair, and chubby cheeks."
male,246,Pointy_Nose,Wearing_Necktie,Eyeglasses,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, wearing a necktie, and wearing eyeglasses."
female,246,Brown_Hair,Mouth_Slightly_Open,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a female, with brown hair, slightly parted lips, and wearing eyeglasses."
male,247,Sideburns,Big_Lips,Wearing_Hat,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with sideburns, full lips, and wearing a hat."
male,247,Straight_Hair,Arched_Eyebrows,Wearing_Necktie,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a male, with straight hair, arched eyebrows, and wearing a necktie."
male,247,Bald,Chubby,Young,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with a bald head, chubby cheeks, and a youthful appearance."
male,247,Blond_Hair,Big_Nose,Bags_Under_Eyes,"['hair_color', 'nose', 'other']","A realistic portrait of a male, with blond hair, a prominent nose, and bags under the eyes."
female,247,Wearing_Necklace,Bangs,Pale_Skin,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing a necklace, bangs, and pale skin."
female,247,Bangs,Gray_Hair,Smiling,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a female, with bangs, gray hair, and a smile."
female,247,Bangs,Bushy_Eyebrows,Big_Lips,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a female, with bangs, bushy eyebrows, and full lips."
female,247,High_Cheekbones,Big_Nose,Wearing_Hat,"['face_shape', 'nose', 'other']","A realistic portrait of a female, with high cheekbones, a prominent nose, and wearing a hat."
female,247,Oval_Face,Bushy_Eyebrows,Bags_Under_Eyes,"['face_shape', 'eyebrows', 'other']","A realistic portrait of a female, with an oval face, bushy eyebrows, and bags under the eyes."
female,247,Big_Nose,Smiling,Wearing_Hat,"['nose', 'other', 'other']","A realistic portrait of a female, with a prominent nose, a smile, and wearing a hat."
male,248,5_o_Clock_Shadow,Receding_Hairline,Chubby,"['facial_hair', 'hair_structure', 'face_shape']","A realistic portrait of a male, with a five o'clock shadow, a receding hairline, and chubby cheeks."
male,248,5_o_Clock_Shadow,Oval_Face,Eyeglasses,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, an oval face, and wearing eyeglasses."
male,248,5_o_Clock_Shadow,Double_Chin,Bushy_Eyebrows,"['facial_hair', 'face_shape', 'eyebrows']","A realistic portrait of a male, with a five o'clock shadow, a double chin, and bushy eyebrows."
male,248,Goatee,Double_Chin,Bushy_Eyebrows,"['facial_hair', 'face_shape', 'eyebrows']","A realistic portrait of a male, with a goatee, a double chin, and bushy eyebrows."
male,248,Mustache,Receding_Hairline,Eyeglasses,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a mustache, a receding hairline, and wearing eyeglasses."
male,248,Mustache,Oval_Face,Eyeglasses,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a mustache, an oval face, and wearing eyeglasses."
male,248,Blond_Hair,High_Cheekbones,Big_Nose,"['hair_color', 'face_shape', 'nose']","A realistic portrait of a male, with blond hair, high cheekbones, and a prominent nose."
male,248,Double_Chin,Young,Eyeglasses,"['face_shape', 'other', 'other']","A realistic portrait of a male, with a double chin, a youthful appearance, and wearing eyeglasses."
male,248,Bushy_Eyebrows,Attractive,Wearing_Hat,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with bushy eyebrows, an attractive look, and wearing a hat."
male,248,Big_Nose,Smiling,Pale_Skin,"['nose', 'other', 'other']","A realistic portrait of a male, with a prominent nose, a smile, and pale skin."
male,248,Smiling,Attractive,Eyeglasses,"['other', 'other', 'other']","A realistic portrait of a male, with a smile, an attractive look, and wearing eyeglasses."
female,248,Receding_Hairline,Chubby,Mouth_Slightly_Open,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, chubby cheeks, and slightly parted lips."
male,249,5_o_Clock_Shadow,Pointy_Nose,Eyeglasses,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a five o'clock shadow, a pointy nose, and wearing eyeglasses."
male,249,Mustache,Gray_Hair,Double_Chin,"['facial_hair', 'hair_color', 'face_shape']","A realistic portrait of a male, with a mustache, gray hair, and a double chin."
female,249,Heavy_Makeup,Wavy_Hair,Wearing_Hat,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with heavy makeup, wavy hair, and wearing a hat."
female,249,Wearing_Earrings,Bangs,Pale_Skin,"['makeup_style', 'hair_structure', 'other']","A realistic portrait of a female, with wearing earrings, bangs, and pale skin."
female,249,Straight_Hair,Rosy_Cheeks,Narrow_Eyes,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with straight hair, rosy cheeks, and narrow eyes."
female,249,Chubby,Smiling,Narrow_Eyes,"['face_shape', 'other', 'other']","A realistic portrait of a female, with chubby cheeks, a smile, and narrow eyes."
female,249,Big_Nose,Mouth_Slightly_Open,Pale_Skin,"['nose', 'other', 'other']","A realistic portrait of a female, with a prominent nose, slightly parted lips, and pale skin."
male,250,5_o_Clock_Shadow,Receding_Hairline,Attractive,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a five o'clock shadow, a receding hairline, and an attractive look."
male,250,5_o_Clock_Shadow,Bald,Young,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a five o'clock shadow, a bald head, and a youthful appearance."
male,250,5_o_Clock_Shadow,Double_Chin,Narrow_Eyes,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, a double chin, and narrow eyes."
male,250,Goatee,Gray_Hair,Smiling,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a goatee, gray hair, and a smile."
male,250,Goatee,Bushy_Eyebrows,Wearing_Hat,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with a goatee, bushy eyebrows, and wearing a hat."
male,250,Straight_Hair,Blond_Hair,Smiling,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a male, with straight hair, blond hair, and a smile."
male,250,Brown_Hair,Smiling,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a male, with brown hair, a smile, and wearing eyeglasses."
male,250,Wearing_Necktie,Big_Lips,Eyeglasses,"['other', 'other', 'other']","A realistic portrait of a male, with wearing a necktie, full lips, and wearing eyeglasses."
female,250,Wearing_Necklace,Bushy_Eyebrows,Bags_Under_Eyes,"['makeup_style', 'eyebrows', 'other']","A realistic portrait of a female, with wearing a necklace, bushy eyebrows, and bags under the eyes."
male,251,5_o_Clock_Shadow,Blond_Hair,Young,"['facial_hair', 'hair_color', 'other']","A realistic portrait of a male, with a five o'clock shadow, blond hair, and a youthful appearance."
female,251,Wearing_Lipstick,Gray_Hair,Pointy_Nose,"['makeup_style', 'hair_color', 'nose']","A realistic portrait of a female, with wearing lipstick, gray hair, and a pointy nose."
male,252,5_o_Clock_Shadow,Straight_Hair,Eyeglasses,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a five o'clock shadow, straight hair, and wearing eyeglasses."
male,252,Black_Hair,Bushy_Eyebrows,Eyeglasses,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a male, with black hair, bushy eyebrows, and wearing eyeglasses."
male,252,High_Cheekbones,Attractive,Wearing_Hat,"['face_shape', 'other', 'other']","A realistic portrait of a male, with high cheekbones, an attractive look, and wearing a hat."
female,252,Wearing_Necklace,Wavy_Hair,Gray_Hair,"['makeup_style', 'hair_structure', 'hair_color']","A realistic portrait of a female, with wearing a necklace, wavy hair, and gray hair."
female,252,Receding_Hairline,Chubby,Young,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a female, with a receding hairline, chubby cheeks, and a youthful appearance."
female,252,Black_Hair,Double_Chin,Smiling,"['hair_color', 'face_shape', 'other']","A realistic portrait of a female, with black hair, a double chin, and a smile."
male,253,Goatee,Receding_Hairline,Narrow_Eyes,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a goatee, a receding hairline, and narrow eyes."
male,253,Goatee,Pointy_Nose,Big_Lips,"['facial_hair', 'nose', 'other']","A realistic portrait of a male, with a goatee, a pointy nose, and full lips."
male,253,Mustache,Eyeglasses,Wearing_Hat,"['facial_hair', 'other', 'other']","A realistic portrait of a male, with a mustache, wearing eyeglasses, and wearing a hat."
female,253,Big_Nose,Attractive,Pale_Skin,"['nose', 'other', 'other']","A realistic portrait of a female, with a prominent nose, an attractive look, and pale skin."
male,254,Goatee,Brown_Hair,Bushy_Eyebrows,"['facial_hair', 'hair_color', 'eyebrows']","A realistic portrait of a male, with a goatee, brown hair, and bushy eyebrows."
male,254,Blond_Hair,Oval_Face,Smiling,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with blond hair, an oval face, and a smile."
male,254,Bushy_Eyebrows,Mouth_Slightly_Open,Eyeglasses,"['eyebrows', 'other', 'other']","A realistic portrait of a male, with bushy eyebrows, slightly parted lips, and wearing eyeglasses."
female,254,Wavy_Hair,Mouth_Slightly_Open,Wearing_Hat,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with wavy hair, slightly parted lips, and wearing a hat."
female,254,Receding_Hairline,Attractive,Narrow_Eyes,"['hair_structure', 'other', 'other']","A realistic portrait of a female, with a receding hairline, an attractive look, and narrow eyes."
female,254,Gray_Hair,Arched_Eyebrows,Mouth_Slightly_Open,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a female, with gray hair, arched eyebrows, and slightly parted lips."
male,255,5_o_Clock_Shadow,Chubby,Wearing_Necktie,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, chubby cheeks, and wearing a necktie."
male,255,Goatee,Gray_Hair,Chubby,"['facial_hair', 'hair_color', 'face_shape']","A realistic portrait of a male, with a goatee, gray hair, and chubby cheeks."
male,255,Bangs,Blond_Hair,Young,"['hair_structure', 'hair_color', 'other']","A realistic portrait of a male, with bangs, blond hair, and a youthful appearance."
male,255,Pointy_Nose,Big_Lips,Narrow_Eyes,"['nose', 'other', 'other']","A realistic portrait of a male, with a pointy nose, full lips, and narrow eyes."
male,256,Mustache,Straight_Hair,High_Cheekbones,"['facial_hair', 'hair_structure', 'face_shape']","A realistic portrait of a male, with a mustache, straight hair, and high cheekbones."
female,256,Wearing_Earrings,Young,Eyeglasses,"['makeup_style', 'other', 'other']","A realistic portrait of a female, with wearing earrings, a youthful appearance, and wearing eyeglasses."
male,257,5_o_Clock_Shadow,Oval_Face,Wearing_Hat,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a five o'clock shadow, an oval face, and wearing a hat."
male,257,Goatee,Oval_Face,Arched_Eyebrows,"['facial_hair', 'face_shape', 'eyebrows']","A realistic portrait of a male, with a goatee, an oval face, and arched eyebrows."
male,257,Mustache,Gray_Hair,High_Cheekbones,"['facial_hair', 'hair_color', 'face_shape']","A realistic portrait of a male, with a mustache, gray hair, and high cheekbones."
male,257,Bald,Arched_Eyebrows,Big_Nose,"['hair_structure', 'eyebrows', 'nose']","A realistic portrait of a male, with a bald head, arched eyebrows, and a prominent nose."
male,257,Brown_Hair,Chubby,Big_Nose,"['hair_color', 'face_shape', 'nose']","A realistic portrait of a male, with brown hair, chubby cheeks, and a prominent nose."
female,257,Black_Hair,Mouth_Slightly_Open,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a female, with black hair, slightly parted lips, and wearing eyeglasses."
male,258,Goatee,Straight_Hair,Big_Lips,"['facial_hair', 'hair_structure', 'other']","A realistic portrait of a male, with a goatee, straight hair, and full lips."
male,258,Goatee,Brown_Hair,Oval_Face,"['facial_hair', 'hair_color', 'face_shape']","A realistic portrait of a male, with a goatee, brown hair, and an oval face."
male,258,Straight_Hair,Arched_Eyebrows,Big_Lips,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a male, with straight hair, arched eyebrows, and full lips."
male,258,Bald,Oval_Face,Eyeglasses,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with a bald head, an oval face, and wearing eyeglasses."
male,259,5_o_Clock_Shadow,Arched_Eyebrows,Wearing_Necktie,"['facial_hair', 'eyebrows', 'other']","A realistic portrait of a male, with a five o'clock shadow, arched eyebrows, and wearing a necktie."
male,259,Wavy_Hair,Arched_Eyebrows,Bags_Under_Eyes,"['hair_structure', 'eyebrows', 'other']","A realistic portrait of a male, with wavy hair, arched eyebrows, and bags under the eyes."
male,259,Black_Hair,Chubby,Arched_Eyebrows,"['hair_color', 'face_shape', 'eyebrows']","A realistic portrait of a male, with black hair, chubby cheeks, and arched eyebrows."
male,259,Brown_Hair,Attractive,Pale_Skin,"['hair_color', 'other', 'other']","A realistic portrait of a male, with brown hair, an attractive look, and pale skin."
female,259,Wearing_Earrings,Gray_Hair,Arched_Eyebrows,"['makeup_style', 'hair_color', 'eyebrows']","A realistic portrait of a female, with wearing earrings, gray hair, and arched eyebrows."
female,259,Black_Hair,Rosy_Cheeks,Narrow_Eyes,"['hair_color', 'other', 'other']","A realistic portrait of a female, with black hair, rosy cheeks, and narrow eyes."
female,259,Oval_Face,Smiling,Wearing_Hat,"['face_shape', 'other', 'other']","A realistic portrait of a female, with an oval face, a smile, and wearing a hat."
male,260,Receding_Hairline,Black_Hair,Double_Chin,"['hair_structure', 'hair_color', 'face_shape']","A realistic portrait of a male, with a receding hairline, black hair, and a double chin."
male,260,Black_Hair,Arched_Eyebrows,Narrow_Eyes,"['hair_color', 'eyebrows', 'other']","A realistic portrait of a male, with black hair, arched eyebrows, and narrow eyes."
male,260,Black_Hair,Bags_Under_Eyes,Eyeglasses,"['hair_color', 'other', 'other']","A realistic portrait of a male, with black hair, bags under the eyes, and wearing eyeglasses."
female,260,Wearing_Lipstick,Double_Chin,Bags_Under_Eyes,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing lipstick, a double chin, and bags under the eyes."
female,260,Wearing_Necklace,Bushy_Eyebrows,Rosy_Cheeks,"['makeup_style', 'eyebrows', 'other']","A realistic portrait of a female, with wearing a necklace, bushy eyebrows, and rosy cheeks."
male,261,Sideburns,Double_Chin,Young,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with sideburns, a double chin, and a youthful appearance."
male,261,Straight_Hair,Double_Chin,Narrow_Eyes,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with straight hair, a double chin, and narrow eyes."
male,261,Gray_Hair,Oval_Face,Eyeglasses,"['hair_color', 'face_shape', 'other']","A realistic portrait of a male, with gray hair, an oval face, and wearing eyeglasses."
female,261,Wearing_Earrings,Double_Chin,Bags_Under_Eyes,"['makeup_style', 'face_shape', 'other']","A realistic portrait of a female, with wearing earrings, a double chin, and bags under the eyes."
female,261,Black_Hair,Oval_Face,Pale_Skin,"['hair_color', 'face_shape', 'other']","A realistic portrait of a female, with black hair, an oval face, and pale skin."
male,262,Sideburns,Brown_Hair,High_Cheekbones,"['facial_hair', 'hair_color', 'face_shape']","A realistic portrait of a male, with sideburns, brown hair, and high cheekbones."
male,262,Mustache,Double_Chin,Narrow_Eyes,"['facial_hair', 'face_shape', 'other']","A realistic portrait of a male, with a mustache, a double chin, and narrow eyes."
male,262,Receding_Hairline,Double_Chin,Young,"['hair_structure', 'face_shape', 'other']","A realistic portrait of a male, with a receding hairline, a double chin, and a youthful appearance."
